iData,roiFileName,roiHemi,conName,mean_activation
11,PMd,R,ignore_slow_vs_ignore_fast,0.836431585825407
12,PMd,R,ignore_slow_vs_ignore_fast,1.67105701336494
13,PMd,R,ignore_slow_vs_ignore_fast,0.670970180034637
14,PMd,R,ignore_slow_vs_ignore_fast,1.82025233140359
15,PMd,R,ignore_slow_vs_ignore_fast,1.67313238204672
16,PMd,R,ignore_slow_vs_ignore_fast,0.946288648133095
17,PMd,R,ignore_slow_vs_ignore_fast,1.22570893741571
18,PMd,R,ignore_slow_vs_ignore_fast,0.0567287710996775
19,PMd,R,ignore_slow_vs_ignore_fast,-1.02159012739475
20,PMd,R,ignore_slow_vs_ignore_fast,5.39949584007263
21,PMd,R,ignore_slow_vs_ignore_fast,1.70544629773268
22,PMd,R,ignore_slow_vs_ignore_fast,0.706072768912866
23,PMd,R,ignore_slow_vs_ignore_fast,0.137345613195346
24,PMd,R,ignore_slow_vs_ignore_fast,-0.438043783108393
25,PMd,R,ignore_slow_vs_ignore_fast,-0.511020154907153
26,PMd,R,ignore_slow_vs_ignore_fast,1.26161421720798
27,PMd,R,ignore_slow_vs_ignore_fast,1.43012534655057
28,PMd,R,ignore_slow_vs_ignore_fast,1.03491624272787
29,PMd,R,ignore_slow_vs_ignore_fast,1.53984273024476
30,PMd,R,ignore_slow_vs_ignore_fast,-1.0238258345769
1,SMA,R,ignore_slow_vs_ignore_fast,-0.745235873829751
2,SMA,R,ignore_slow_vs_ignore_fast,1.99146710336208
3,SMA,R,ignore_slow_vs_ignore_fast,2.89947665438933
4,SMA,R,ignore_slow_vs_ignore_fast,-3.09797864801743
5,SMA,R,ignore_slow_vs_ignore_fast,0.252295779554467
6,SMA,R,ignore_slow_vs_ignore_fast,-3.07100200653076
7,SMA,R,ignore_slow_vs_ignore_fast,-0.468927266922864
8,SMA,R,ignore_slow_vs_ignore_fast,0.771528827793458
9,SMA,R,ignore_slow_vs_ignore_fast,0.660896360874176
10,SMA,R,ignore_slow_vs_ignore_fast,-2.66053953923677
11,SMA,R,ignore_slow_vs_ignore_fast,0.577483552197615
12,SMA,R,ignore_slow_vs_ignore_fast,1.63173122782456
13,SMA,R,ignore_slow_vs_ignore_fast,0.661911769132865
14,SMA,R,ignore_slow_vs_ignore_fast,0.675255006551743
15,SMA,R,ignore_slow_vs_ignore_fast,0.935729528963566
16,SMA,R,ignore_slow_vs_ignore_fast,2.42882518705569
17,SMA,R,ignore_slow_vs_ignore_fast,1.53428598195314
18,SMA,R,ignore_slow_vs_ignore_fast,1.04578121869188
19,SMA,R,ignore_slow_vs_ignore_fast,-0.549689142405987
20,SMA,R,ignore_slow_vs_ignore_fast,3.97218842733474
21,SMA,R,ignore_slow_vs_ignore_fast,1.15815917402506
22,SMA,R,ignore_slow_vs_ignore_fast,0.257077453167815
23,SMA,R,ignore_slow_vs_ignore_fast,0.368321541282866
24,SMA,R,ignore_slow_vs_ignore_fast,0.0751887363822837
25,SMA,R,ignore_slow_vs_ignore_fast,-1.86179342298281
26,SMA,R,ignore_slow_vs_ignore_fast,1.12688042223454
27,SMA,R,ignore_slow_vs_ignore_fast,1.09236949327446
28,SMA,R,ignore_slow_vs_ignore_fast,0.064282763945429
29,SMA,R,ignore_slow_vs_ignore_fast,1.70118078940055
30,SMA,R,ignore_slow_vs_ignore_fast,-0.857762125985963
1,Striatum,R,ignore_slow_vs_ignore_fast,-1.48124657422304
2,Striatum,R,ignore_slow_vs_ignore_fast,-0.38161384537816
3,Striatum,R,ignore_slow_vs_ignore_fast,3.19623336791992
4,Striatum,R,ignore_slow_vs_ignore_fast,-2.73716037273407
5,Striatum,R,ignore_slow_vs_ignore_fast,2.74959323331714
6,Striatum,R,ignore_slow_vs_ignore_fast,-0.921004866808653
7,Striatum,R,ignore_slow_vs_ignore_fast,-1.77703577876091
8,Striatum,R,ignore_slow_vs_ignore_fast,-2.42647168636322
9,Striatum,R,ignore_slow_vs_ignore_fast,1.74032232314348
10,Striatum,R,ignore_slow_vs_ignore_fast,-1.50212073214352
11,Striatum,R,ignore_slow_vs_ignore_fast,-0.848602869361639
12,Striatum,R,ignore_slow_vs_ignore_fast,-1.12438922598958
13,Striatum,R,ignore_slow_vs_ignore_fast,-2.45282479077578
14,Striatum,R,ignore_slow_vs_ignore_fast,-0.21335378959775
15,Striatum,R,ignore_slow_vs_ignore_fast,-0.54882885441184
16,Striatum,R,ignore_slow_vs_ignore_fast,-1.01304999738932
17,Striatum,R,ignore_slow_vs_ignore_fast,0.307031349092722
18,Striatum,R,ignore_slow_vs_ignore_fast,-1.69181119091809
19,Striatum,R,ignore_slow_vs_ignore_fast,-1.08136768788099
20,Striatum,R,ignore_slow_vs_ignore_fast,0.747039664536715
21,Striatum,R,ignore_slow_vs_ignore_fast,0.368697725236416
22,Striatum,R,ignore_slow_vs_ignore_fast,-3.0808664649725
23,Striatum,R,ignore_slow_vs_ignore_fast,-0.572708990052342
24,Striatum,R,ignore_slow_vs_ignore_fast,-1.75760514438152
25,Striatum,R,ignore_slow_vs_ignore_fast,-0.825871605426073
26,Striatum,R,ignore_slow_vs_ignore_fast,-0.563226942904294
27,Striatum,R,ignore_slow_vs_ignore_fast,2.7781186401844
28,Striatum,R,ignore_slow_vs_ignore_fast,0.903336717188358
29,Striatum,R,ignore_slow_vs_ignore_fast,0.947430233284831
30,Striatum,R,ignore_slow_vs_ignore_fast,-0.622379653155804
1,preSMA,R,ignore_slow_vs_ignore_fast,0.391339456041654
2,preSMA,R,ignore_slow_vs_ignore_fast,0.2188604950077
3,preSMA,R,ignore_slow_vs_ignore_fast,0.996067500776715
4,preSMA,R,ignore_slow_vs_ignore_fast,-1.94758836593893
5,preSMA,R,ignore_slow_vs_ignore_fast,2.21502828266886
6,preSMA,R,ignore_slow_vs_ignore_fast,-2.05908710426754
7,preSMA,R,ignore_slow_vs_ignore_fast,-1.5807738535934
8,preSMA,R,ignore_slow_vs_ignore_fast,-0.417878401569194
9,preSMA,R,ignore_slow_vs_ignore_fast,-1.96827544768651
10,preSMA,R,ignore_slow_vs_ignore_fast,-1.80793491171466
11,preSMA,R,ignore_slow_vs_ignore_fast,-0.123093814382123
12,preSMA,R,ignore_slow_vs_ignore_fast,1.17568881561359
13,preSMA,R,ignore_slow_vs_ignore_fast,0.0105810032950507
14,preSMA,R,ignore_slow_vs_ignore_fast,0.719383927269114
15,preSMA,R,ignore_slow_vs_ignore_fast,0.115293958948718
16,preSMA,R,ignore_slow_vs_ignore_fast,0.414875464306937
17,preSMA,R,ignore_slow_vs_ignore_fast,0.134099228928486
18,preSMA,R,ignore_slow_vs_ignore_fast,-0.955087367031309
19,preSMA,R,ignore_slow_vs_ignore_fast,-0.626054475704829
20,preSMA,R,ignore_slow_vs_ignore_fast,2.34466134177314
21,preSMA,R,ignore_slow_vs_ignore_fast,0.833873427576489
22,preSMA,R,ignore_slow_vs_ignore_fast,-0.864557485613558
23,preSMA,R,ignore_slow_vs_ignore_fast,0.608526912828287
24,preSMA,R,ignore_slow_vs_ignore_fast,1.20004532900121
25,preSMA,R,ignore_slow_vs_ignore_fast,-0.289775191495816
26,preSMA,R,ignore_slow_vs_ignore_fast,0.0679995926717917
27,preSMA,R,ignore_slow_vs_ignore_fast,0.93420771509409
28,preSMA,R,ignore_slow_vs_ignore_fast,-0.700414537762602
29,preSMA,R,ignore_slow_vs_ignore_fast,-0.0584479355149799
30,preSMA,R,ignore_slow_vs_ignore_fast,-1.05335270116727
1,IFG,R,stop_as_left_vs_stop_ss,-0.880569645991692
2,IFG,R,stop_as_left_vs_stop_ss,2.14121291958369
3,IFG,R,stop_as_left_vs_stop_ss,-1.2654404938221
4,IFG,R,stop_as_left_vs_stop_ss,-0.611607204263027
5,IFG,R,stop_as_left_vs_stop_ss,2.60259837370652
6,IFG,R,stop_as_left_vs_stop_ss,-1.54166192676012
7,IFG,R,stop_as_left_vs_stop_ss,0.392939869600993
8,IFG,R,stop_as_left_vs_stop_ss,-0.50244689388917
9,IFG,R,stop_as_left_vs_stop_ss,-1.33653213370305
10,IFG,R,stop_as_left_vs_stop_ss,-0.0664301875692147
11,IFG,R,stop_as_left_vs_stop_ss,0.239184759270686
12,IFG,R,stop_as_left_vs_stop_ss,-1.66391144979459
13,IFG,R,stop_as_left_vs_stop_ss,0.605160415172577
14,IFG,R,stop_as_left_vs_stop_ss,-0.384753465652466
15,IFG,R,stop_as_left_vs_stop_ss,-0.434904733529458
16,IFG,R,stop_as_left_vs_stop_ss,0.799591655341478
17,IFG,R,stop_as_left_vs_stop_ss,-1.04542056986919
18,IFG,R,stop_as_left_vs_stop_ss,3.61449784498948
19,IFG,R,stop_as_left_vs_stop_ss,-2.43768021922845
20,IFG,R,stop_as_left_vs_stop_ss,0.00656153089725054
21,IFG,R,stop_as_left_vs_stop_ss,0.941872194982492
22,IFG,R,stop_as_left_vs_stop_ss,0.310181831511167
23,IFG,R,stop_as_left_vs_stop_ss,0.601093207987455
24,IFG,R,stop_as_left_vs_stop_ss,-0.774209162077078
25,IFG,R,stop_as_left_vs_stop_ss,-0.950263899106246
26,IFG,R,stop_as_left_vs_stop_ss,0.828561783983157
27,IFG,R,stop_as_left_vs_stop_ss,1.23200542766314
28,IFG,R,stop_as_left_vs_stop_ss,0.625082080467389
29,IFG,R,stop_as_left_vs_stop_ss,-1.0170600941548
30,IFG,R,stop_as_left_vs_stop_ss,1.05218437543282
1,IFJ,R,stop_as_left_vs_stop_ss,0.577371404148065
2,IFJ,R,stop_as_left_vs_stop_ss,1.98862582674393
3,IFJ,R,stop_as_left_vs_stop_ss,-0.5404079791445
4,IFJ,R,stop_as_left_vs_stop_ss,1.00266429609977
5,IFJ,R,stop_as_left_vs_stop_ss,1.76631018977899
6,IFJ,R,stop_as_left_vs_stop_ss,-0.833832489183316
7,IFJ,R,stop_as_left_vs_stop_ss,0.859944328665733
8,IFJ,R,stop_as_left_vs_stop_ss,1.12661964847491
9,IFJ,R,stop_as_left_vs_stop_ss,0.0419293255186998
10,IFJ,R,stop_as_left_vs_stop_ss,0.348120748423613
11,IFJ,R,stop_as_left_vs_stop_ss,-0.592760502862243
12,IFJ,R,stop_as_left_vs_stop_ss,-2.06339927820059
13,IFJ,R,stop_as_left_vs_stop_ss,1.11856407844103
14,IFJ,R,stop_as_left_vs_stop_ss,-0.486495037634785
15,IFJ,R,stop_as_left_vs_stop_ss,-1.24393237897983
16,IFJ,R,stop_as_left_vs_stop_ss,1.21697271557955
17,IFJ,R,stop_as_left_vs_stop_ss,0.941172042145179
18,IFJ,R,stop_as_left_vs_stop_ss,1.83268864510151
19,IFJ,R,stop_as_left_vs_stop_ss,-1.61303018606626
20,IFJ,R,stop_as_left_vs_stop_ss,-0.988858338731986
21,IFJ,R,stop_as_left_vs_stop_ss,-0.155419750855519
22,IFJ,R,stop_as_left_vs_stop_ss,1.25276767003995
23,IFJ,R,stop_as_left_vs_stop_ss,-0.518738832754584
24,IFJ,R,stop_as_left_vs_stop_ss,-0.0893542159062165
25,IFJ,R,stop_as_left_vs_stop_ss,0.552773333799381
26,IFJ,R,stop_as_left_vs_stop_ss,0.192796647620316
27,IFJ,R,stop_as_left_vs_stop_ss,0.80099402482693
28,IFJ,R,stop_as_left_vs_stop_ss,0.675901839366326
29,IFJ,R,stop_as_left_vs_stop_ss,-1.39430325707564
30,IFJ,R,stop_as_left_vs_stop_ss,0.509929250352658
1,M1,R,stop_as_left_vs_stop_ss,-1.29985704233772
2,M1,R,stop_as_left_vs_stop_ss,2.33379650743384
3,M1,R,stop_as_left_vs_stop_ss,-0.474331319332123
4,M1,R,stop_as_left_vs_stop_ss,1.05444754494561
5,M1,R,stop_as_left_vs_stop_ss,2.39577612751409
6,M1,R,stop_as_left_vs_stop_ss,-0.748226423012583
7,M1,R,stop_as_left_vs_stop_ss,3.07920164183566
8,M1,R,stop_as_left_vs_stop_ss,-1.15504812566858
9,M1,R,stop_as_left_vs_stop_ss,-1.05265358737425
10,M1,R,stop_as_left_vs_stop_ss,0.00258592712251764
11,M1,R,stop_as_left_vs_stop_ss,1.07479347680744
12,M1,R,stop_as_left_vs_stop_ss,-1.09550295691741
13,M1,R,stop_as_left_vs_stop_ss,0.0109836125844403
14,M1,R,stop_as_left_vs_stop_ss,-0.729727687020051
15,M1,R,stop_as_left_vs_stop_ss,-0.613848661121569
16,M1,R,stop_as_left_vs_stop_ss,-0.611813445624552
17,M1,R,stop_as_left_vs_stop_ss,-1.66398880983654
18,M1,R,stop_as_left_vs_stop_ss,2.11286216033132
19,M1,R,stop_as_left_vs_stop_ss,-2.05953340153945
20,M1,R,stop_as_left_vs_stop_ss,0.491500547057704
21,M1,R,stop_as_left_vs_stop_ss,-0.126442448505642
22,M1,R,stop_as_left_vs_stop_ss,0.588725119829178
23,M1,R,stop_as_left_vs_stop_ss,0.895388979660837
24,M1,R,stop_as_left_vs_stop_ss,-0.956557865771982
25,M1,R,stop_as_left_vs_stop_ss,0.204335809538239
26,M1,R,stop_as_left_vs_stop_ss,-0.398168372088357
27,M1,R,stop_as_left_vs_stop_ss,2.47987989375466
28,M1,R,stop_as_left_vs_stop_ss,-0.414917739892476
29,M1,R,stop_as_left_vs_stop_ss,0.701665018734179
30,M1,R,stop_as_left_vs_stop_ss,-0.478868784873109
1,PMd,R,stop_as_left_vs_stop_ss,0.673553853940505
2,PMd,R,stop_as_left_vs_stop_ss,4.25144212062542
3,PMd,R,stop_as_left_vs_stop_ss,0.714147043228149
4,PMd,R,stop_as_left_vs_stop_ss,1.19240706929794
5,PMd,R,stop_as_left_vs_stop_ss,2.43954210900343
6,PMd,R,stop_as_left_vs_stop_ss,-1.83772097871854
7,PMd,R,stop_as_left_vs_stop_ss,4.73291218280792
8,PMd,R,stop_as_left_vs_stop_ss,0.950225699406404
9,PMd,R,stop_as_left_vs_stop_ss,1.54209513389147
10,PMd,R,stop_as_left_vs_stop_ss,1.59912435366557
11,PMd,R,stop_as_left_vs_stop_ss,1.23749721279511
12,PMd,R,stop_as_left_vs_stop_ss,0.515403985977173
13,PMd,R,stop_as_left_vs_stop_ss,2.00543709993362
14,PMd,R,stop_as_left_vs_stop_ss,-1.96575981768994
15,PMd,R,stop_as_left_vs_stop_ss,-1.54289590764361
16,PMd,R,stop_as_left_vs_stop_ss,2.49954439241153
17,PMd,R,stop_as_left_vs_stop_ss,-0.156294513207216
18,PMd,R,stop_as_left_vs_stop_ss,3.96789282101851
19,PMd,R,stop_as_left_vs_stop_ss,-0.420469975242248
20,PMd,R,stop_as_left_vs_stop_ss,0.817743171937764
21,PMd,R,stop_as_left_vs_stop_ss,1.20918024274019
22,PMd,R,stop_as_left_vs_stop_ss,4.19133161122982
23,PMd,R,stop_as_left_vs_stop_ss,1.74600266493284
24,PMd,R,stop_as_left_vs_stop_ss,-0.518972178300222
25,PMd,R,stop_as_left_vs_stop_ss,0.0718695260584354
26,PMd,R,stop_as_left_vs_stop_ss,0.482523512381774
27,PMd,R,stop_as_left_vs_stop_ss,1.5568412645505
28,PMd,R,stop_as_left_vs_stop_ss,2.74452464569073
29,PMd,R,stop_as_left_vs_stop_ss,0.815936061052176
30,PMd,R,stop_as_left_vs_stop_ss,2.2030486372801
1,SMA,R,stop_as_left_vs_stop_ss,0.0264429584855125
2,SMA,R,stop_as_left_vs_stop_ss,2.96939543373883
3,SMA,R,stop_as_left_vs_stop_ss,-1.63841673205881
4,SMA,R,stop_as_left_vs_stop_ss,1.42121951983256
5,SMA,R,stop_as_left_vs_stop_ss,4.4348733989816
6,SMA,R,stop_as_left_vs_stop_ss,-6.05306610133913
7,SMA,R,stop_as_left_vs_stop_ss,1.57333148338578
8,SMA,R,stop_as_left_vs_stop_ss,-1.8585411064765
9,SMA,R,stop_as_left_vs_stop_ss,1.23869585692883
10,SMA,R,stop_as_left_vs_stop_ss,0.21803573754273
11,SMA,R,stop_as_left_vs_stop_ss,0.540876226292716
12,SMA,R,stop_as_left_vs_stop_ss,-0.989152796566486
13,SMA,R,stop_as_left_vs_stop_ss,-0.479594874538873
14,SMA,R,stop_as_left_vs_stop_ss,-0.666788953542709
15,SMA,R,stop_as_left_vs_stop_ss,-2.68334236741066
16,SMA,R,stop_as_left_vs_stop_ss,1.33300501735587
17,SMA,R,stop_as_left_vs_stop_ss,-0.591589632630348
18,SMA,R,stop_as_left_vs_stop_ss,3.10880834805338
19,SMA,R,stop_as_left_vs_stop_ss,-1.8656192407012
20,SMA,R,stop_as_left_vs_stop_ss,0.19451779872179
21,SMA,R,stop_as_left_vs_stop_ss,1.00876116864383
22,SMA,R,stop_as_left_vs_stop_ss,3.66228909712089
23,SMA,R,stop_as_left_vs_stop_ss,1.4203343441089
24,SMA,R,stop_as_left_vs_stop_ss,-1.06449902371356
25,SMA,R,stop_as_left_vs_stop_ss,-0.0392766701323645
26,SMA,R,stop_as_left_vs_stop_ss,1.08638743162155
27,SMA,R,stop_as_left_vs_stop_ss,-0.0103437331105982
28,SMA,R,stop_as_left_vs_stop_ss,1.54394438705946
29,SMA,R,stop_as_left_vs_stop_ss,0.707999676465988
30,SMA,R,stop_as_left_vs_stop_ss,0.436578584923631
1,Striatum,R,stop_as_left_vs_stop_ss,0.554828285239637
2,Striatum,R,stop_as_left_vs_stop_ss,1.38097895905375
3,Striatum,R,stop_as_left_vs_stop_ss,-0.137461794912815
4,Striatum,R,stop_as_left_vs_stop_ss,1.02984511256218
5,Striatum,R,stop_as_left_vs_stop_ss,6.00731494426727
6,Striatum,R,stop_as_left_vs_stop_ss,-0.939957012236118
7,Striatum,R,stop_as_left_vs_stop_ss,2.81402339935303
8,Striatum,R,stop_as_left_vs_stop_ss,-1.32359483242035
9,Striatum,R,stop_as_left_vs_stop_ss,1.82810578122735
10,Striatum,R,stop_as_left_vs_stop_ss,0.547139623388648
11,Striatum,R,stop_as_left_vs_stop_ss,1.16977982930839
12,Striatum,R,stop_as_left_vs_stop_ss,2.690816873312
13,Striatum,R,stop_as_left_vs_stop_ss,-0.558541834354401
14,Striatum,R,stop_as_left_vs_stop_ss,-1.21089860741049
15,Striatum,R,stop_as_left_vs_stop_ss,-0.993334529548883
16,Striatum,R,stop_as_left_vs_stop_ss,2.95908872485161
17,Striatum,R,stop_as_left_vs_stop_ss,-0.216085328161716
18,Striatum,R,stop_as_left_vs_stop_ss,2.60265472531319
19,Striatum,R,stop_as_left_vs_stop_ss,0.156683495640755
20,Striatum,R,stop_as_left_vs_stop_ss,1.47131033837795
21,Striatum,R,stop_as_left_vs_stop_ss,2.03345289677382
22,Striatum,R,stop_as_left_vs_stop_ss,2.18585021197796
23,Striatum,R,stop_as_left_vs_stop_ss,2.3129160374403
24,Striatum,R,stop_as_left_vs_stop_ss,1.31931692957878
25,Striatum,R,stop_as_left_vs_stop_ss,0.607604976184666
26,Striatum,R,stop_as_left_vs_stop_ss,0.344744852930307
27,Striatum,R,stop_as_left_vs_stop_ss,0.390244592726231
28,Striatum,R,stop_as_left_vs_stop_ss,1.33496885001659
29,Striatum,R,stop_as_left_vs_stop_ss,1.64346140027046
30,Striatum,R,stop_as_left_vs_stop_ss,0.768073922395706
1,preSMA,R,stop_as_left_vs_stop_ss,0.537458000911607
2,preSMA,R,stop_as_left_vs_stop_ss,1.62529813581043
3,preSMA,R,stop_as_left_vs_stop_ss,-0.750376157048676
4,preSMA,R,stop_as_left_vs_stop_ss,1.45387986467944
5,preSMA,R,stop_as_left_vs_stop_ss,2.79917137821515
6,preSMA,R,stop_as_left_vs_stop_ss,-1.32964767184522
7,preSMA,R,stop_as_left_vs_stop_ss,0.971544187929895
8,preSMA,R,stop_as_left_vs_stop_ss,-0.766388581858741
9,preSMA,R,stop_as_left_vs_stop_ss,0.579660098585818
10,preSMA,R,stop_as_left_vs_stop_ss,1.40709801514943
11,preSMA,R,stop_as_left_vs_stop_ss,-0.573378401084079
12,preSMA,R,stop_as_left_vs_stop_ss,-1.44788826505343
13,preSMA,R,stop_as_left_vs_stop_ss,1.07892030311955
14,preSMA,R,stop_as_left_vs_stop_ss,-2.39781255523364
15,preSMA,R,stop_as_left_vs_stop_ss,-1.45727461907599
16,preSMA,R,stop_as_left_vs_stop_ss,-0.367881674319506
17,preSMA,R,stop_as_left_vs_stop_ss,-0.851594921615389
18,preSMA,R,stop_as_left_vs_stop_ss,1.96079416159126
19,preSMA,R,stop_as_left_vs_stop_ss,-0.727881340516938
20,preSMA,R,stop_as_left_vs_stop_ss,-1.14834157956971
21,preSMA,R,stop_as_left_vs_stop_ss,-0.734263834440046
22,preSMA,R,stop_as_left_vs_stop_ss,0.589461330324411
23,preSMA,R,stop_as_left_vs_stop_ss,0.0783193343215519
24,preSMA,R,stop_as_left_vs_stop_ss,-1.50958419342836
25,preSMA,R,stop_as_left_vs_stop_ss,0.402418964438968
26,preSMA,R,stop_as_left_vs_stop_ss,0.682619124030074
27,preSMA,R,stop_as_left_vs_stop_ss,0.884675186955266
28,preSMA,R,stop_as_left_vs_stop_ss,1.06873504651917
29,preSMA,R,stop_as_left_vs_stop_ss,-2.23677577078342
30,preSMA,R,stop_as_left_vs_stop_ss,1.38149334531691
1,IFG,R,stop_as_right_vs_stop_ss,0.261735127235834
2,IFG,R,stop_as_right_vs_stop_ss,1.2246008251722
3,IFG,R,stop_as_right_vs_stop_ss,-1.44879468071919
4,IFG,R,stop_as_right_vs_stop_ss,1.57956023571583
5,IFG,R,stop_as_right_vs_stop_ss,2.57784796678103
6,IFG,R,stop_as_right_vs_stop_ss,-2.73655963861025
7,IFG,R,stop_as_right_vs_stop_ss,1.50959764764859
8,IFG,R,stop_as_right_vs_stop_ss,0.656651945068286
9,IFG,R,stop_as_right_vs_stop_ss,-1.77061914709898
10,IFG,R,stop_as_right_vs_stop_ss,-0.413797839043232
11,IFG,R,stop_as_right_vs_stop_ss,0.0994337951907745
12,IFG,R,stop_as_right_vs_stop_ss,-0.347776930492658
13,IFG,R,stop_as_right_vs_stop_ss,0.667069658637047
14,IFG,R,stop_as_right_vs_stop_ss,-0.12454390927003
15,IFG,R,stop_as_right_vs_stop_ss,0.273974463916742
16,IFG,R,stop_as_right_vs_stop_ss,1.3245096682356
17,IFG,R,stop_as_right_vs_stop_ss,-0.771261630149988
18,IFG,R,stop_as_right_vs_stop_ss,3.71325619404133
19,IFG,R,stop_as_right_vs_stop_ss,1.56852051844964
20,IFG,R,stop_as_right_vs_stop_ss,0.138347091583105
21,IFG,R,stop_as_right_vs_stop_ss,0.585554949366129
22,IFG,R,stop_as_right_vs_stop_ss,2.55841097694177
23,IFG,R,stop_as_right_vs_stop_ss,-1.98894134622354
24,IFG,R,stop_as_right_vs_stop_ss,-0.607193195189421
25,IFG,R,stop_as_right_vs_stop_ss,-0.986526905344083
26,IFG,R,stop_as_right_vs_stop_ss,0.97082056162449
27,IFG,R,stop_as_right_vs_stop_ss,0.756513001253972
28,IFG,R,stop_as_right_vs_stop_ss,1.4038424377258
29,IFG,R,stop_as_right_vs_stop_ss,-0.111952662754517
30,IFG,R,stop_as_right_vs_stop_ss,-0.0966815927710671
1,IFJ,R,stop_as_right_vs_stop_ss,0.930032143512597
2,IFJ,R,stop_as_right_vs_stop_ss,1.21064329949709
3,IFJ,R,stop_as_right_vs_stop_ss,0.0439872930829342
4,IFJ,R,stop_as_right_vs_stop_ss,1.7220981115332
5,IFJ,R,stop_as_right_vs_stop_ss,2.97975521362745
6,IFJ,R,stop_as_right_vs_stop_ss,-3.00418221950531
7,IFJ,R,stop_as_right_vs_stop_ss,1.3184938614185
8,IFJ,R,stop_as_right_vs_stop_ss,2.23218151697746
9,IFJ,R,stop_as_right_vs_stop_ss,-0.0226891811650533
10,IFJ,R,stop_as_right_vs_stop_ss,0.621133780250183
11,IFJ,R,stop_as_right_vs_stop_ss,-0.340840538533834
12,IFJ,R,stop_as_right_vs_stop_ss,-1.67892613777748
13,IFJ,R,stop_as_right_vs_stop_ss,0.90425235663469
14,IFJ,R,stop_as_right_vs_stop_ss,0.43179878535179
15,IFJ,R,stop_as_right_vs_stop_ss,-0.0057967915557898
16,IFJ,R,stop_as_right_vs_stop_ss,0.157079560252336
17,IFJ,R,stop_as_right_vs_stop_ss,0.916841797817212
18,IFJ,R,stop_as_right_vs_stop_ss,1.32614213973284
19,IFJ,R,stop_as_right_vs_stop_ss,-0.334184142259451
20,IFJ,R,stop_as_right_vs_stop_ss,0.590487173543527
21,IFJ,R,stop_as_right_vs_stop_ss,-0.0660825165418478
22,IFJ,R,stop_as_right_vs_stop_ss,2.57060905144765
23,IFJ,R,stop_as_right_vs_stop_ss,-0.535730863992985
24,IFJ,R,stop_as_right_vs_stop_ss,0.307955947919534
25,IFJ,R,stop_as_right_vs_stop_ss,1.70609325686326
26,IFJ,R,stop_as_right_vs_stop_ss,0.123012467645682
27,IFJ,R,stop_as_right_vs_stop_ss,0.993982882453845
28,IFJ,R,stop_as_right_vs_stop_ss,1.0666015285712
29,IFJ,R,stop_as_right_vs_stop_ss,-1.31057864542191
30,IFJ,R,stop_as_right_vs_stop_ss,0.150831097736955
1,M1,R,stop_as_right_vs_stop_ss,1.92542223867617
2,M1,R,stop_as_right_vs_stop_ss,1.60047141501778
3,M1,R,stop_as_right_vs_stop_ss,6.78255589384782
4,M1,R,stop_as_right_vs_stop_ss,9.21157112386492
5,M1,R,stop_as_right_vs_stop_ss,5.5004445628116
6,M1,R,stop_as_right_vs_stop_ss,0.774538485627425
7,M1,R,stop_as_right_vs_stop_ss,5.09516268027456
8,M1,R,stop_as_right_vs_stop_ss,3.53883902022713
9,M1,R,stop_as_right_vs_stop_ss,0.671499344079118
10,M1,R,stop_as_right_vs_stop_ss,4.27955996990204
11,M1,R,stop_as_right_vs_stop_ss,2.63124574485578
12,M1,R,stop_as_right_vs_stop_ss,2.07927186865556
13,M1,R,stop_as_right_vs_stop_ss,2.70499396481012
14,M1,R,stop_as_right_vs_stop_ss,1.55181859355224
15,M1,R,stop_as_right_vs_stop_ss,2.65014462721975
16,M1,R,stop_as_right_vs_stop_ss,3.3760558492259
17,M1,R,stop_as_right_vs_stop_ss,1.62790093139598
18,M1,R,stop_as_right_vs_stop_ss,3.44945431696741
19,M1,R,stop_as_right_vs_stop_ss,0.181488895102551
20,M1,R,stop_as_right_vs_stop_ss,3.82028329999823
21,M1,R,stop_as_right_vs_stop_ss,2.97159286549217
22,M1,R,stop_as_right_vs_stop_ss,8.57517021580746
23,M1,R,stop_as_right_vs_stop_ss,0.849225683824012
24,M1,R,stop_as_right_vs_stop_ss,1.5764595899317
25,M1,R,stop_as_right_vs_stop_ss,2.35368471004461
26,M1,R,stop_as_right_vs_stop_ss,2.68210027719799
27,M1,R,stop_as_right_vs_stop_ss,4.28207104457052
28,M1,R,stop_as_right_vs_stop_ss,2.79428510289443
29,M1,R,stop_as_right_vs_stop_ss,4.3688281272587
30,M1,R,stop_as_right_vs_stop_ss,1.4516913106567
1,PMd,R,stop_as_right_vs_stop_ss,2.84112939238548
2,PMd,R,stop_as_right_vs_stop_ss,3.3667634496322
3,PMd,R,stop_as_right_vs_stop_ss,1.54781192302704
4,PMd,R,stop_as_right_vs_stop_ss,3.3232734982784
5,PMd,R,stop_as_right_vs_stop_ss,4.54586314238035
6,PMd,R,stop_as_right_vs_stop_ss,-1.41315894860488
7,PMd,R,stop_as_right_vs_stop_ss,4.67237673355983
8,PMd,R,stop_as_right_vs_stop_ss,2.08484917363295
9,PMd,R,stop_as_right_vs_stop_ss,2.30253116671856
10,PMd,R,stop_as_right_vs_stop_ss,4.34285555436061
