iData,ROI,Hemisphere,contrast,mean_activation,z_score,is_outlier,count,BF10,BF01
22,preSMA,L,"S[""AS, left""]",-0.304195852279663,-0.41325609950791925,FALSE,29,0.8892080803570283,1.12459616831022
23,preSMA,L,"S[""AS, left""]",0.173825553059578,-0.026011930171453805,FALSE,29,0.8892080803570283,1.12459616831022
24,preSMA,L,"S[""AS, left""]",-0.0798128733038902,-0.2314839040869838,FALSE,29,0.8892080803570283,1.12459616831022
25,preSMA,L,"S[""AS, left""]",0.792064205408096,0.4748219461075683,FALSE,29,0.8892080803570283,1.12459616831022
26,preSMA,L,"S[""AS, left""]",-0.624020588994026,-0.6723454689772917,FALSE,29,0.8892080803570283,1.12459616831022
27,preSMA,L,"S[""AS, left""]",0.521812284737825,0.25589141420539707,FALSE,29,0.8892080803570283,1.12459616831022
28,preSMA,L,"S[""AS, left""]",2.35412737369537,1.74024614531306,FALSE,29,0.8892080803570283,1.12459616831022
29,preSMA,L,"S[""AS, left""]",-1.13146344661713,-1.0834238970374885,FALSE,29,0.8892080803570283,1.12459616831022
30,preSMA,L,"S[""AS, left""]",1.34758028268814,0.9248443917482534,FALSE,29,0.8892080803570283,1.12459616831022
1,IFG,L,"S[""AS, right""]",1.35924775325335,0.6904436179095894,FALSE,28,2.018204256791228,0.4954899865239182
2,IFG,L,"S[""AS, right""]",0.552151945347969,0.25639107614881035,FALSE,28,2.018204256791228,0.4954899865239182
3,IFG,L,"S[""AS, right""]",-0.0177346307497758,-0.05009139402104188,FALSE,28,2.018204256791228,0.4954899865239182
4,IFG,L,"S[""AS, right""]",-1.29964984494906,-0.7394997041559447,FALSE,28,2.018204256791228,0.4954899865239182
5,IFG,L,"S[""AS, right""]",2.65180648576755,1.3855759649340607,FALSE,28,2.018204256791228,0.4954899865239182
7,IFG,L,"S[""AS, right""]",1.11699544810332,0.5601614038677769,FALSE,28,2.018204256791228,0.4954899865239182
9,IFG,L,"S[""AS, right""]",0.937168134519687,0.46345107310598066,FALSE,28,2.018204256791228,0.4954899865239182
10,IFG,L,"S[""AS, right""]",-0.438616015590154,-0.276439533957335,FALSE,28,2.018204256791228,0.4954899865239182
11,IFG,L,"S[""AS, right""]",0.0207009473099158,-0.02942091080523785,FALSE,28,2.018204256791228,0.4954899865239182
12,IFG,L,"S[""AS, right""]",0.660016250151854,0.31440002032470976,FALSE,28,2.018204256791228,0.4954899865239182
13,IFG,L,"S[""AS, right""]",-0.536675293858235,-0.32917537839933453,FALSE,28,2.018204256791228,0.4954899865239182
14,IFG,L,"S[""AS, right""]",-2.13954742568044,-1.191192893693516,FALSE,28,2.018204256791228,0.4954899865239182
15,IFG,L,"S[""AS, right""]",0.0540968830195757,-0.011460724867861727,FALSE,28,2.018204256791228,0.4954899865239182
16,IFG,L,"S[""AS, right""]",1.42740129564817,0.7270962903887663,FALSE,28,2.018204256791228,0.4954899865239182
17,IFG,L,"S[""AS, right""]",-0.0578717663884163,-0.07167696734741388,FALSE,28,2.018204256791228,0.4954899865239182
18,IFG,L,"S[""AS, right""]",1.50019413920549,0.7662439584333433,FALSE,28,2.018204256791228,0.4954899865239182
19,IFG,L,"S[""AS, right""]",0.819391517111888,0.40011133122513187,FALSE,28,2.018204256791228,0.4954899865239182
